"# Channel 1"
"# Trace 1 PHASE OUTPUT#4"
Frequency, Formatted Data, Formatted Data
+7.78132406250E+008, -2.37651956862E+001, +0.00000000000E+000
+7.80007400000E+008, -2.37727540895E+001, +0.00000000000E+000
+7.81882393750E+008, -2.37594467979E+001, +0.00000000000E+000
+7.83757387500E+008, -2.37379324437E+001, +0.00000000000E+000
+7.85632381250E+008, -2.37017183582E+001, +0.00000000000E+000
+7.87507375000E+008, -2.36818137175E+001, +0.00000000000E+000
+7.89382368750E+008, -2.37004918157E+001, +0.00000000000E+000
+7.91257362500E+008, -2.37030805461E+001, +0.00000000000E+000
+7.93132356250E+008, -2.37130954526E+001, +0.00000000000E+000
+7.95007350000E+008, -2.37622788219E+001, +0.00000000000E+000
+7.96882343750E+008, -2.38358902935E+001, +0.00000000000E+000
+7.98757337500E+008, -2.38980035142E+001, +0.00000000000E+000
+8.00632331250E+008, -2.39788574371E+001, +0.00000000000E+000
+8.02507325000E+008, -2.40565424765E+001, +0.00000000000E+000
+8.04382318750E+008, -2.40953593774E+001, +0.00000000000E+000
+8.06257312500E+008, -2.41635470903E+001, +0.00000000000E+000
+8.08132306250E+008, -2.42239997044E+001, +0.00000000000E+000
+8.10007300000E+008, -2.42315516157E+001, +0.00000000000E+000
+8.11882293750E+008, -2.42586896575E+001, +0.00000000000E+000
+8.13757287500E+008, -2.43019435419E+001, +0.00000000000E+000
+8.15632281250E+008, -2.42623033019E+001, +0.00000000000E+000
+8.17507275000E+008, -2.42632578696E+001, +0.00000000000E+000
+8.19382268750E+008, -2.42660676212E+001, +0.00000000000E+000
+8.21257262500E+008, -2.42926892673E+001, +0.00000000000E+000
+8.23132256250E+008, -2.43469288628E+001, +0.00000000000E+000
+8.25007250000E+008, -2.44038555028E+001, +0.00000000000E+000
+8.26882243750E+008, -2.44402292301E+001, +0.00000000000E+000
+8.28757237500E+008, -2.44817026520E+001, +0.00000000000E+000
+8.30632231250E+008, -2.45488845796E+001, +0.00000000000E+000
+8.32507225000E+008, -2.46502736273E+001, +0.00000000000E+000
+8.34382218750E+008, -2.47368304233E+001, +0.00000000000E+000
+8.36257212500E+008, -2.48053384857E+001, +0.00000000000E+000
+8.38132206250E+008, -2.48603417101E+001, +0.00000000000E+000
+8.40007200000E+008, -2.49406667287E+001, +0.00000000000E+000
+8.41882193750E+008, -2.50071280923E+001, +0.00000000000E+000
+8.43757187500E+008, -2.51190319622E+001, +0.00000000000E+000
+8.45632181250E+008, -2.51815830103E+001, +0.00000000000E+000
+8.47507175000E+008, -2.52801041747E+001, +0.00000000000E+000
+8.49382168750E+008, -2.53478512428E+001, +0.00000000000E+000
+8.51257162500E+008, -2.54197090111E+001, +0.00000000000E+000
+8.53132156250E+008, -2.54954115448E+001, +0.00000000000E+000
+8.55007150000E+008, -2.55651415390E+001, +0.00000000000E+000
+8.56882143750E+008, -2.56135091340E+001, +0.00000000000E+000
+8.58757137500E+008, -2.56598657761E+001, +0.00000000000E+000
+8.60632131250E+008, -2.56978086108E+001, +0.00000000000E+000
+8.62507125000E+008, -2.57431691021E+001, +0.00000000000E+000
+8.64382118750E+008, -2.57541925269E+001, +0.00000000000E+000
+8.66257112500E+008, -2.58148097079E+001, +0.00000000000E+000
+8.68132106250E+008, -2.58702012372E+001, +0.00000000000E+000
+8.70007100000E+008, -2.59308852636E+001, +0.00000000000E+000
+8.71882093750E+008, -2.59996158008E+001, +0.00000000000E+000
+8.73757087500E+008, -2.60684247927E+001, +0.00000000000E+000
+8.75632081250E+008, -2.61183626940E+001, +0.00000000000E+000
+8.77507075000E+008, -2.62256970652E+001, +0.00000000000E+000
+8.79382068750E+008, -2.62963968794E+001, +0.00000000000E+000
+8.81257062500E+008, -2.63733400437E+001, +0.00000000000E+000
+8.83132056250E+008, -2.64050279261E+001, +0.00000000000E+000
+8.85007050000E+008, -2.64215573216E+001, +0.00000000000E+000
+8.86882043750E+008, -2.64456292460E+001, +0.00000000000E+000
+8.88757037500E+008, -2.64422767035E+001, +0.00000000000E+000
+8.90632031250E+008, -2.64339413970E+001, +0.00000000000E+000
+8.92507025000E+008, -2.64074561772E+001, +0.00000000000E+000
+8.94382018750E+008, -2.63754980468E+001, +0.00000000000E+000
+8.96257012500E+008, -2.63520445076E+001, +0.00000000000E+000
+8.98132006250E+008, -2.63307380847E+001, +0.00000000000E+000
+9.00007000000E+008, -2.63610734833E+001, +0.00000000000E+000
+9.01881993750E+008, -2.63991715914E+001, +0.00000000000E+000
+9.03756987500E+008, -2.64472089720E+001, +0.00000000000E+000
+9.05631981250E+008, -2.65081448536E+001, +0.00000000000E+000
+9.07506975000E+008, -2.65568221572E+001, +0.00000000000E+000
+9.09381968750E+008, -2.66276216555E+001, +0.00000000000E+000
+9.11256962500E+008, -2.67215896603E+001, +0.00000000000E+000
+9.13131956250E+008, -2.67620934416E+001, +0.00000000000E+000
+9.15006950000E+008, -2.68226151072E+001, +0.00000000000E+000
+9.16881943750E+008, -2.68633661606E+001, +0.00000000000E+000
+9.18756937500E+008, -2.68814915146E+001, +0.00000000000E+000
+9.20631931250E+008, -2.68671518798E+001, +0.00000000000E+000
+9.22506925000E+008, -2.68897698437E+001, +0.00000000000E+000
+9.24381918750E+008, -2.69121258963E+001, +0.00000000000E+000
+9.26256912500E+008, -2.69404812038E+001, +0.00000000000E+000
+9.28131906250E+008, -2.69671379654E+001, +0.00000000000E+000
+9.30006900000E+008, -2.70118938097E+001, +0.00000000000E+000
+9.31881893750E+008, -2.70848607762E+001, +0.00000000000E+000
+9.33756887500E+008, -2.71377007947E+001, +0.00000000000E+000
+9.35631881250E+008, -2.72569043533E+001, +0.00000000000E+000
+9.37506875000E+008, -2.73499025517E+001, +0.00000000000E+000
+9.39381868750E+008, -2.74361262276E+001, +0.00000000000E+000
+9.41256862500E+008, -2.75249829800E+001, +0.00000000000E+000
+9.43131856250E+008, -2.75962575913E+001, +0.00000000000E+000
+9.45006850000E+008, -2.76881646544E+001, +0.00000000000E+000
+9.46881843750E+008, -2.77595069423E+001, +0.00000000000E+000
+9.48756837500E+008, -2.78347753371E+001, +0.00000000000E+000
+9.50631831250E+008, -2.78939711739E+001, +0.00000000000E+000
+9.52506825000E+008, -2.79327155140E+001, +0.00000000000E+000
+9.54381818750E+008, -2.79776063779E+001, +0.00000000000E+000
+9.56256812500E+008, -2.80396422005E+001, +0.00000000000E+000
+9.58131806250E+008, -2.80786386202E+001, +0.00000000000E+000
+9.60006800000E+008, -2.81364944656E+001, +0.00000000000E+000
+9.61881793750E+008, -2.81907881975E+001, +0.00000000000E+000
+9.63756787500E+008, -2.82288196369E+001, +0.00000000000E+000
+9.65631781250E+008, -2.82474309369E+001, +0.00000000000E+000
+9.67506775000E+008, -2.83001563303E+001, +0.00000000000E+000
+9.69381768750E+008, -2.83424507108E+001, +0.00000000000E+000
+9.71256762500E+008, -2.83568691055E+001, +0.00000000000E+000
+9.73131756250E+008, -2.83880134909E+001, +0.00000000000E+000
+9.75006750000E+008, -2.83890225161E+001, +0.00000000000E+000
+9.76881743750E+008, -2.84105758311E+001, +0.00000000000E+000
+9.78756737500E+008, -2.84399517050E+001, +0.00000000000E+000
+9.80631731250E+008, -2.84539341316E+001, +0.00000000000E+000
+9.82506725000E+008, -2.84713847303E+001, +0.00000000000E+000
+9.84381718750E+008, -2.85139078298E+001, +0.00000000000E+000
+9.86256712500E+008, -2.85555868260E+001, +0.00000000000E+000
+9.88131706250E+008, -2.85604215477E+001, +0.00000000000E+000
+9.90006700000E+008, -2.86011084086E+001, +0.00000000000E+000
+9.91881693750E+008, -2.86203232572E+001, +0.00000000000E+000
+9.93756687500E+008, -2.86531804025E+001, +0.00000000000E+000
+9.95631681250E+008, -2.86550187533E+001, +0.00000000000E+000
+9.97506675000E+008, -2.86221192417E+001, +0.00000000000E+000
+9.99381668750E+008, -2.85999634003E+001, +0.00000000000E+000
+1.00125666250E+009, -2.85623416170E+001, +0.00000000000E+000
+1.00313165625E+009, -2.85431821905E+001, +0.00000000000E+000
+1.00500665000E+009, -2.85156481790E+001, +0.00000000000E+000
+1.00688164375E+009, -2.85091697651E+001, +0.00000000000E+000
+1.00875663750E+009, -2.85202064365E+001, +0.00000000000E+000
+1.01063163125E+009, -2.85526107140E+001, +0.00000000000E+000
+1.01250662500E+009, -2.85860251317E+001, +0.00000000000E+000
+1.01438161875E+009, -2.86679918124E+001, +0.00000000000E+000
+1.01625661250E+009, -2.87662372389E+001, +0.00000000000E+000
+1.01813160625E+009, -2.88901609681E+001, +0.00000000000E+000
+1.02000660000E+009, -2.89956234698E+001, +0.00000000000E+000
+1.02188159375E+009, -2.90930807656E+001, +0.00000000000E+000
+1.02375658750E+009, -2.91715490219E+001, +0.00000000000E+000
+1.02563158125E+009, -2.92922024905E+001, +0.00000000000E+000
+1.02750657500E+009, -2.93667156761E+001, +0.00000000000E+000
+1.02938156875E+009, -2.94109103145E+001, +0.00000000000E+000
+1.03125656250E+009, -2.94480420775E+001, +0.00000000000E+000
+1.03313155625E+009, -2.94843338530E+001, +0.00000000000E+000
+1.03500655000E+009, -2.95230077272E+001, +0.00000000000E+000
+1.03688154375E+009, -2.95404533307E+001, +0.00000000000E+000
+1.03875653750E+009, -2.96100894377E+001, +0.00000000000E+000
+1.04063153125E+009, -2.96847917563E+001, +0.00000000000E+000
+1.04250652500E+009, -2.97811678989E+001, +0.00000000000E+000
+1.04438151875E+009, -2.98672244979E+001, +0.00000000000E+000
+1.04625651250E+009, -2.99599267124E+001, +0.00000000000E+000
+1.04813150625E+009, -3.00851052300E+001, +0.00000000000E+000
+1.05000650000E+009, -3.01751599416E+001, +0.00000000000E+000
+1.05188149375E+009, -3.02489821466E+001, +0.00000000000E+000
+1.05375648750E+009, -3.03373630979E+001, +0.00000000000E+000
+1.05563148125E+009, -3.03923414144E+001, +0.00000000000E+000
+1.05750647500E+009, -3.04251176404E+001, +0.00000000000E+000
+1.05938146875E+009, -3.04520888250E+001, +0.00000000000E+000
+1.06125646250E+009, -3.04999197588E+001, +0.00000000000E+000
+1.06313145625E+009, -3.04884047429E+001, +0.00000000000E+000
+1.06500645000E+009, -3.04917571671E+001, +0.00000000000E+000
+1.06688144375E+009, -3.05052395237E+001, +0.00000000000E+000
+1.06875643750E+009, -3.05027630405E+001, +0.00000000000E+000
+1.07063143125E+009, -3.04849776101E+001, +0.00000000000E+000
+1.07250642500E+009, -3.05057079484E+001, +0.00000000000E+000
+1.07438141875E+009, -3.05022113833E+001, +0.00000000000E+000
+1.07625641250E+009, -3.04798797526E+001, +0.00000000000E+000
+1.07813140625E+009, -3.04898543433E+001, +0.00000000000E+000
+1.08000640000E+009, -3.05063205601E+001, +0.00000000000E+000
+1.08188139375E+009, -3.04871669045E+001, +0.00000000000E+000
+1.08375638750E+009, -3.04706413560E+001, +0.00000000000E+000
+1.08563138125E+009, -3.04800901783E+001, +0.00000000000E+000
+1.08750637500E+009, -3.04687518295E+001, +0.00000000000E+000
+1.08938136875E+009, -3.04892392463E+001, +0.00000000000E+000
+1.09125636250E+009, -3.04899591393E+001, +0.00000000000E+000
+1.09313135625E+009, -3.05192583446E+001, +0.00000000000E+000
+1.09500635000E+009, -3.05813362523E+001, +0.00000000000E+000
+1.09688134375E+009, -3.05773996315E+001, +0.00000000000E+000
+1.09875633750E+009, -3.06199648714E+001, +0.00000000000E+000
+1.10063133125E+009, -3.06552439071E+001, +0.00000000000E+000
+1.10250632500E+009, -3.07118528170E+001, +0.00000000000E+000
+1.10438131875E+009, -3.07092689819E+001, +0.00000000000E+000
+1.10625631250E+009, -3.07353864448E+001, +0.00000000000E+000
+1.10813130625E+009, -3.07425925069E+001, +0.00000000000E+000
+1.11000630000E+009, -3.07340338302E+001, +0.00000000000E+000
+1.11188129375E+009, -3.07312263365E+001, +0.00000000000E+000
+1.11375628750E+009, -3.07458123046E+001, +0.00000000000E+000
+1.11563128125E+009, -3.07771742076E+001, +0.00000000000E+000
+1.11750627500E+009, -3.08445838941E+001, +0.00000000000E+000
+1.11938126875E+009, -3.08888496290E+001, +0.00000000000E+000
+1.12125626250E+009, -3.10202424872E+001, +0.00000000000E+000
+1.12313125625E+009, -3.11064632390E+001, +0.00000000000E+000
+1.12500625000E+009, -3.12532854620E+001, +0.00000000000E+000
+1.12688124375E+009, -3.13692565592E+001, +0.00000000000E+000
+1.12875623750E+009, -3.15003297866E+001, +0.00000000000E+000
+1.13063123125E+009, -3.16372041225E+001, +0.00000000000E+000
+1.13250622500E+009, -3.17101805858E+001, +0.00000000000E+000
+1.13438121875E+009, -3.17688268384E+001, +0.00000000000E+000
+1.13625621250E+009, -3.18423525895E+001, +0.00000000000E+000
+1.13813120625E+009, -3.18759021896E+001, +0.00000000000E+000
+1.14000620000E+009, -3.18648628342E+001, +0.00000000000E+000
+1.14188119375E+009, -3.18571722348E+001, +0.00000000000E+000
+1.14375618750E+009, -3.18607186500E+001, +0.00000000000E+000
+1.14563118125E+009, -3.18473155243E+001, +0.00000000000E+000
+1.14750617500E+009, -3.18530515454E+001, +0.00000000000E+000
+1.14938116875E+009, -3.18849807925E+001, +0.00000000000E+000
+1.15125616250E+009, -3.19735486807E+001, +0.00000000000E+000
+1.15313115625E+009, -3.20111257248E+001, +0.00000000000E+000
+1.15500615000E+009, -3.21109723336E+001, +0.00000000000E+000
+1.15688114375E+009, -3.22037323739E+001, +0.00000000000E+000
+1.15875613750E+009, -3.23066510016E+001, +0.00000000000E+000
+1.16063113125E+009, -3.23551887301E+001, +0.00000000000E+000
+1.16250612500E+009, -3.24355428203E+001, +0.00000000000E+000
+1.16438111875E+009, -3.24688368408E+001, +0.00000000000E+000
+1.16625611250E+009, -3.25390721919E+001, +0.00000000000E+000
+1.16813110625E+009, -3.25416605259E+001, +0.00000000000E+000
+1.17000610000E+009, -3.25211834320E+001, +0.00000000000E+000
+1.17188109375E+009, -3.25210555977E+001, +0.00000000000E+000
+1.17375608750E+009, -3.24744474509E+001, +0.00000000000E+000
+1.17563108125E+009, -3.24521635343E+001, +0.00000000000E+000
+1.17750607500E+009, -3.24405662298E+001, +0.00000000000E+000
+1.17938106875E+009, -3.24321924139E+001, +0.00000000000E+000
+1.18125606250E+009, -3.24302823945E+001, +0.00000000000E+000
+1.18313105625E+009, -3.24374825015E+001, +0.00000000000E+000
+1.18500605000E+009, -3.24498352585E+001, +0.00000000000E+000
+1.18688104375E+009, -3.24711652167E+001, +0.00000000000E+000
+1.18875603750E+009, -3.25442577532E+001, +0.00000000000E+000
+1.19063103125E+009, -3.25983724975E+001, +0.00000000000E+000
+1.19250602500E+009, -3.26652899239E+001, +0.00000000000E+000
+1.19438101875E+009, -3.27093944915E+001, +0.00000000000E+000
+1.19625601250E+009, -3.27366383537E+001, +0.00000000000E+000
+1.19813100625E+009, -3.28018931615E+001, +0.00000000000E+000
+1.20000600000E+009, -3.28300150810E+001, +0.00000000000E+000
+1.20188099375E+009, -3.28787525585E+001, +0.00000000000E+000
+1.20375598750E+009, -3.29187122232E+001, +0.00000000000E+000
+1.20563098125E+009, -3.29525587699E+001, +0.00000000000E+000
+1.20750597500E+009, -3.29731599243E+001, +0.00000000000E+000
+1.20938096875E+009, -3.29845191153E+001, +0.00000000000E+000
+1.21125596250E+009, -3.30135313662E+001, +0.00000000000E+000
+1.21313095625E+009, -3.30334833657E+001, +0.00000000000E+000
+1.21500595000E+009, -3.30457611682E+001, +0.00000000000E+000
+1.21688094375E+009, -3.30872186736E+001, +0.00000000000E+000
+1.21875593750E+009, -3.31036049804E+001, +0.00000000000E+000
+1.22063093125E+009, -3.31471559296E+001, +0.00000000000E+000
+1.22250592500E+009, -3.32287116298E+001, +0.00000000000E+000
+1.22438091875E+009, -3.32548514597E+001, +0.00000000000E+000
+1.22625591250E+009, -3.33270961955E+001, +0.00000000000E+000
+1.22813090625E+009, -3.34199170324E+001, +0.00000000000E+000
+1.23000590000E+009, -3.34788490233E+001, +0.00000000000E+000
+1.23188089375E+009, -3.35805359942E+001, +0.00000000000E+000
+1.23375588750E+009, -3.36581279415E+001, +0.00000000000E+000
+1.23563088125E+009, -3.37510758668E+001, +0.00000000000E+000
+1.23750587500E+009, -3.38054662927E+001, +0.00000000000E+000
+1.23938086875E+009, -3.38817379053E+001, +0.00000000000E+000
+1.24125586250E+009, -3.39151354087E+001, +0.00000000000E+000
+1.24313085625E+009, -3.39585443967E+001, +0.00000000000E+000
+1.24500585000E+009, -3.39963190912E+001, +0.00000000000E+000
+1.24688084375E+009, -3.40118793434E+001, +0.00000000000E+000
+1.24875583750E+009, -3.40415739492E+001, +0.00000000000E+000
+1.25063083125E+009, -3.40309036676E+001, +0.00000000000E+000
+1.25250582500E+009, -3.40355168526E+001, +0.00000000000E+000
+1.25438081875E+009, -3.40341259330E+001, +0.00000000000E+000
+1.25625581250E+009, -3.40727099963E+001, +0.00000000000E+000
+1.25813080625E+009, -3.41451942017E+001, +0.00000000000E+000
+1.26000580000E+009, -3.41810863050E+001, +0.00000000000E+000
+1.26188079375E+009, -3.42745072351E+001, +0.00000000000E+000
+1.26375578750E+009, -3.43254997604E+001, +0.00000000000E+000
+1.26563078125E+009, -3.44281296889E+001, +0.00000000000E+000
+1.26750577500E+009, -3.45078717499E+001, +0.00000000000E+000
+1.26938076875E+009, -3.46112542088E+001, +0.00000000000E+000
+1.27125576250E+009, -3.46543550509E+001, +0.00000000000E+000
+1.27313075625E+009, -3.47440197604E+001, +0.00000000000E+000
+1.27500575000E+009, -3.47844047212E+001, +0.00000000000E+000
+1.27688074375E+009, -3.47844972800E+001, +0.00000000000E+000
+1.27875573750E+009, -3.48129022966E+001, +0.00000000000E+000
+1.28063073125E+009, -3.48207307212E+001, +0.00000000000E+000
+1.28250572500E+009, -3.48275102520E+001, +0.00000000000E+000
+1.28438071875E+009, -3.48151679303E+001, +0.00000000000E+000
+1.28625571250E+009, -3.48148071151E+001, +0.00000000000E+000
+1.28813070625E+009, -3.48018952048E+001, +0.00000000000E+000
+1.29000570000E+009, -3.48232544128E+001, +0.00000000000E+000
+1.29188069375E+009, -3.48560511212E+001, +0.00000000000E+000
+1.29375568750E+009, -3.49243366675E+001, +0.00000000000E+000
+1.29563068125E+009, -3.49868033215E+001, +0.00000000000E+000
+1.29750567500E+009, -3.50403976919E+001, +0.00000000000E+000
+1.29938066875E+009, -3.51097134035E+001, +0.00000000000E+000
+1.30125566250E+009, -3.51875497460E+001, +0.00000000000E+000
+1.30313065625E+009, -3.52566498487E+001, +0.00000000000E+000
+1.30500565000E+009, -3.53269037502E+001, +0.00000000000E+000
+1.30688064375E+009, -3.53597876033E+001, +0.00000000000E+000
+1.30875563750E+009, -3.54153802415E+001, +0.00000000000E+000
+1.31063063125E+009, -3.54091262943E+001, +0.00000000000E+000
+1.31250562500E+009, -3.54362619001E+001, +0.00000000000E+000
+1.31438061875E+009, -3.54394146241E+001, +0.00000000000E+000
+1.31625561250E+009, -3.54176090197E+001, +0.00000000000E+000
+1.31813060625E+009, -3.54050462729E+001, +0.00000000000E+000
+1.32000560000E+009, -3.53765352477E+001, +0.00000000000E+000
+1.32188059375E+009, -3.53406639997E+001, +0.00000000000E+000
+1.32375558750E+009, -3.53295940947E+001, +0.00000000000E+000
+1.32563058125E+009, -3.53583331881E+001, +0.00000000000E+000
+1.32750557500E+009, -3.53491942139E+001, +0.00000000000E+000
+1.32938056875E+009, -3.53681858552E+001, +0.00000000000E+000
+1.33125556250E+009, -3.53892633518E+001, +0.00000000000E+000
+1.33313055625E+009, -3.54120390400E+001, +0.00000000000E+000
+1.33500555000E+009, -3.54499102737E+001, +0.00000000000E+000
+1.33688054375E+009, -3.55123428763E+001, +0.00000000000E+000
+1.33875553750E+009, -3.55526826949E+001, +0.00000000000E+000
+1.34063053125E+009, -3.56017376778E+001, +0.00000000000E+000
+1.34250552500E+009, -3.56102333585E+001, +0.00000000000E+000
+1.34438051875E+009, -3.56105083587E+001, +0.00000000000E+000
+1.34625551250E+009, -3.56180426522E+001, +0.00000000000E+000
+1.34813050625E+009, -3.55924252117E+001, +0.00000000000E+000
+1.35000550000E+009, -3.56071213765E+001, +0.00000000000E+000
+1.35188049375E+009, -3.55657582889E+001, +0.00000000000E+000
+1.35375548750E+009, -3.55423661412E+001, +0.00000000000E+000
+1.35563048125E+009, -3.55299583433E+001, +0.00000000000E+000
+1.35750547500E+009, -3.55405159884E+001, +0.00000000000E+000
+1.35938046875E+009, -3.55415171354E+001, +0.00000000000E+000
+1.36125546250E+009, -3.55795779372E+001, +0.00000000000E+000
+1.36313045625E+009, -3.56027275733E+001, +0.00000000000E+000
+1.36500545000E+009, -3.56199093500E+001, +0.00000000000E+000
+1.36688044375E+009, -3.56686885363E+001, +0.00000000000E+000
+1.36875543750E+009, -3.56930237791E+001, +0.00000000000E+000
+1.37063043125E+009, -3.57278391518E+001, +0.00000000000E+000
+1.37250542500E+009, -3.57758967730E+001, +0.00000000000E+000
+1.37438041875E+009, -3.58100386425E+001, +0.00000000000E+000
+1.37625541250E+009, -3.58704311403E+001, +0.00000000000E+000
+1.37813040625E+009, -3.58987145110E+001, +0.00000000000E+000
+1.38000540000E+009, -3.59349094679E+001, +0.00000000000E+000
+1.38188039375E+009, -3.59545027918E+001, +0.00000000000E+000
+1.38375538750E+009, -3.59771199949E+001, +0.00000000000E+000
+1.38563038125E+009, -3.60005903837E+001, +0.00000000000E+000
+1.38750537500E+009, -3.60032435432E+001, +0.00000000000E+000
+1.38938036875E+009, -3.59903248216E+001, +0.00000000000E+000
+1.39125536250E+009, -3.59655498708E+001, +0.00000000000E+000
+1.39313035625E+009, -3.59423919743E+001, +0.00000000000E+000
+1.39500535000E+009, -3.59185839267E+001, +0.00000000000E+000
+1.39688034375E+009, -3.58916390899E+001, +0.00000000000E+000
+1.39875533750E+009, -3.58615831844E+001, +0.00000000000E+000
+1.40063033125E+009, -3.58333646877E+001, +0.00000000000E+000
+1.40250532500E+009, -3.57969909771E+001, +0.00000000000E+000
+1.40438031875E+009, -3.58146302780E+001, +0.00000000000E+000
+1.40625531250E+009, -3.58306710458E+001, +0.00000000000E+000
+1.40813030625E+009, -3.58392460749E+001, +0.00000000000E+000
+1.41000530000E+009, -3.59071538763E+001, +0.00000000000E+000
+1.41188029375E+009, -3.59440940520E+001, +0.00000000000E+000
+1.41375528750E+009, -3.59556076710E+001, +0.00000000000E+000
+1.41563028125E+009, -3.59840400125E+001, +0.00000000000E+000
+1.41750527500E+009, -3.59839471230E+001, +0.00000000000E+000
+1.41938026875E+009, -3.59705009426E+001, +0.00000000000E+000
+1.42125526250E+009, -3.59122095330E+001, +0.00000000000E+000
+1.42313025625E+009, -3.58809859633E+001, +0.00000000000E+000
+1.42500525000E+009, -3.58083561031E+001, +0.00000000000E+000
+1.42688024375E+009, -3.57137465841E+001, +0.00000000000E+000
+1.42875523750E+009, -3.56684639313E+001, +0.00000000000E+000
+1.43063023125E+009, -3.56224229225E+001, +0.00000000000E+000
+1.43250522500E+009, -3.56103654995E+001, +0.00000000000E+000
+1.43438021875E+009, -3.56051161368E+001, +0.00000000000E+000
+1.43625521250E+009, -3.56671403832E+001, +0.00000000000E+000
+1.43813020625E+009, -3.57500167766E+001, +0.00000000000E+000
+1.44000520000E+009, -3.58624353586E+001, +0.00000000000E+000
+1.44188019375E+009, -3.60044891090E+001, +0.00000000000E+000
+1.44375518750E+009, -3.61112739352E+001, +0.00000000000E+000
+1.44563018125E+009, -3.62424878844E+001, +0.00000000000E+000
+1.44750517500E+009, -3.63451371620E+001, +0.00000000000E+000
+1.44938016875E+009, -3.64197621463E+001, +0.00000000000E+000
+1.45125516250E+009, -3.64955219572E+001, +0.00000000000E+000
+1.45313015625E+009, -3.65481374504E+001, +0.00000000000E+000
+1.45500515000E+009, -3.65972535131E+001, +0.00000000000E+000
+1.45688014375E+009, -3.66156324453E+001, +0.00000000000E+000
+1.45875513750E+009, -3.66420975488E+001, +0.00000000000E+000
+1.46063013125E+009, -3.66867905811E+001, +0.00000000000E+000
+1.46250512500E+009, -3.67673711549E+001, +0.00000000000E+000
+1.46438011875E+009, -3.68254256009E+001, +0.00000000000E+000
+1.46625511250E+009, -3.69497484637E+001, +0.00000000000E+000
+1.46813010625E+009, -3.70465422617E+001, +0.00000000000E+000
+1.47000510000E+009, -3.71492871080E+001, +0.00000000000E+000
+1.47188009375E+009, -3.72520385060E+001, +0.00000000000E+000
+1.47375508750E+009, -3.73685180838E+001, +0.00000000000E+000
+1.47563008125E+009, -3.74385309732E+001, +0.00000000000E+000
+1.47750507500E+009, -3.74740863356E+001, +0.00000000000E+000
+1.47938006875E+009, -3.74679150277E+001, +0.00000000000E+000
+1.48125506250E+009, -3.75016578185E+001, +0.00000000000E+000
+1.48313005625E+009, -3.74644096071E+001, +0.00000000000E+000
+1.48500505000E+009, -3.74406521407E+001, +0.00000000000E+000
+1.48688004375E+009, -3.74246763525E+001, +0.00000000000E+000
+1.48875503750E+009, -3.73993959313E+001, +0.00000000000E+000
+1.49063003125E+009, -3.74144164740E+001, +0.00000000000E+000
+1.49250502500E+009, -3.74117278258E+001, +0.00000000000E+000
+1.49438001875E+009, -3.73996866219E+001, +0.00000000000E+000
+1.49625501250E+009, -3.74223222881E+001, +0.00000000000E+000
+1.49813000625E+009, -3.74268067166E+001, +0.00000000000E+000
+1.50000500000E+009, -3.73970149778E+001, +0.00000000000E+000
+1.50187999375E+009, -3.73786666812E+001, +0.00000000000E+000
+1.50375498750E+009, -3.73098338123E+001, +0.00000000000E+000
+1.50562998125E+009, -3.72684517367E+001, +0.00000000000E+000
+1.50750497500E+009, -3.72120274999E+001, +0.00000000000E+000
+1.50937996875E+009, -3.71332571265E+001, +0.00000000000E+000
+1.51125496250E+009, -3.70793055942E+001, +0.00000000000E+000
+1.51312995625E+009, -3.70228224906E+001, +0.00000000000E+000
+1.51500495000E+009, -3.70230406860E+001, +0.00000000000E+000
+1.51687994375E+009, -3.70335245414E+001, +0.00000000000E+000
+1.51875493750E+009, -3.70802163646E+001, +0.00000000000E+000
+1.52062993125E+009, -3.71675017450E+001, +0.00000000000E+000
+1.52250492500E+009, -3.72719245021E+001, +0.00000000000E+000
+1.52437991875E+009, -3.73769108111E+001, +0.00000000000E+000
+1.52625491250E+009, -3.74505386554E+001, +0.00000000000E+000
+1.52812990625E+009, -3.75368031469E+001, +0.00000000000E+000
+1.53000490000E+009, -3.76241806755E+001, +0.00000000000E+000
+1.53187989375E+009, -3.76793574198E+001, +0.00000000000E+000
+1.53375488750E+009, -3.77087076529E+001, +0.00000000000E+000
+1.53562988125E+009, -3.76937230920E+001, +0.00000000000E+000
+1.53750487500E+009, -3.77515714729E+001, +0.00000000000E+000
+1.53937986875E+009, -3.77843794057E+001, +0.00000000000E+000
+1.54125486250E+009, -3.78807081929E+001, +0.00000000000E+000
+1.54312985625E+009, -3.80039793116E+001, +0.00000000000E+000
+1.54500485000E+009, -3.81339350510E+001, +0.00000000000E+000
+1.54687984375E+009, -3.82746393096E+001, +0.00000000000E+000
+1.54875483750E+009, -3.84742239440E+001, +0.00000000000E+000
+1.55062983125E+009, -3.86513771701E+001, +0.00000000000E+000
+1.55250482500E+009, -3.88587551686E+001, +0.00000000000E+000
+1.55437981875E+009, -3.90737565266E+001, +0.00000000000E+000
+1.55625481250E+009, -3.92257383270E+001, +0.00000000000E+000
+1.55812980625E+009, -3.93646153711E+001, +0.00000000000E+000
+1.56000480000E+009, -3.94547362259E+001, +0.00000000000E+000
+1.56187979375E+009, -3.94947046381E+001, +0.00000000000E+000
+1.56375478750E+009, -3.95358690887E+001, +0.00000000000E+000
+1.56562978125E+009, -3.95554511168E+001, +0.00000000000E+000
+1.56750477500E+009, -3.95763997602E+001, +0.00000000000E+000
